"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2016","1.0037","1.0037","1.0037","1.0037","","2.03%"
"04/24/2016","0.9837","0.9837","0.9837","0.9837","","-0.66%"
"04/17/2016","0.9902","0.9902","0.9902","0.9902","","-0.61%"
"04/10/2016","0.9962","0.9962","0.9962","0.9962","","1.51%"
"04/03/2016","0.9814","0.9814","0.9814","0.9814","","0.69%"
"03/27/2016","0.9747","0.9747","0.9747","0.9747","","-0.78%"
"03/20/2016","0.9823","0.9823","0.9823","0.9823","","0.71%"
"03/13/2016","0.9753","0.9753","0.9753","0.9753","","-0.03%"
"03/06/2016","0.9756","0.9756","0.9756","0.9756","","-0.54%"
"02/28/2016","0.9809","0.9809","0.9809","0.9809","","0.44%"
"02/21/2016","0.9766","0.9766","0.9766","0.9766","","-0.64%"
"02/14/2016","0.9828","0.9828","0.9828","0.9828","","0.62%"
"02/07/2016","0.9768","0.9768","0.9768","0.9768","","0.24%"
