"Date","Price","Open","High","Low","Vol.","Change %"
"04/17/2023","2.403","2.403","2.403","2.403","","0.63%"
"04/14/2023","2.388","2.388","2.388","2.388","","-0.49%"
"04/13/2023","2.399","2.399","2.399","2.399","","0.18%"
"04/12/2023","2.395","2.395","2.395","2.395","","0.73%"
"04/11/2023","2.378","2.378","2.378","2.378","","-0.40%"
"04/10/2023","2.387","2.387","2.387","2.387","","0.66%"
"04/07/2023","2.372","2.372","2.372","2.372","","-1.04%"
"04/06/2023","2.397","2.397","2.397","2.397","","-0.48%"
"04/05/2023","2.408","2.408","2.408","2.408","","0.47%"
"04/04/2023","2.397","2.397","2.397","2.397","","0.86%"
"04/03/2023","2.376","2.376","2.376","2.376","","0.34%"
"03/31/2023","2.368","2.368","2.368","2.368","","1.02%"
"03/30/2023","2.344","2.344","2.344","2.344","","0.55%"
"03/29/2023","2.332","2.332","2.332","2.332","","-0.49%"
"03/28/2023","2.343","2.343","2.343","2.343","","0.29%"
"03/27/2023","2.336","2.336","2.336","2.336","","-0.13%"
"03/24/2023","2.339","2.339","2.339","2.339","","0.32%"
"03/23/2023","2.332","2.332","2.332","2.332","","0.81%"
"03/22/2023","2.313","2.313","2.313","2.313","","1.16%"
"03/21/2023","2.286","2.286","2.286","2.286","","-1.01%"
"03/20/2023","2.310","2.310","2.310","2.310","","2.46%"
"03/17/2023","2.254","2.254","2.254","2.254","","0.86%"
"03/16/2023","2.235","2.235","2.235","2.235","","-0.27%"
"03/15/2023","2.241","2.241","2.241","2.241","","2.19%"
"03/14/2023","2.193","2.193","2.193","2.193","","-1.50%"
"03/13/2023","2.226","2.226","2.226","2.226","","-1.33%"
"03/10/2023","2.256","2.256","2.256","2.256","","0.29%"
"03/09/2023","2.250","2.250","2.250","2.250","","-0.68%"
"03/08/2023","2.265","2.265","2.265","2.265","","-0.17%"
"03/07/2023","2.269","2.269","2.269","2.269","","1.66%"
"03/06/2023","2.232","2.232","2.232","2.232","","1.51%"
"03/03/2023","2.199","2.199","2.199","2.199","","-1.34%"
"03/02/2023","2.229","2.229","2.229","2.229","","0.62%"
"03/01/2023","2.215","2.215","2.215","2.215","","-0.43%"
"02/28/2023","2.224","2.224","2.224","2.224","","-0.49%"
"02/27/2023","2.235","2.235","2.235","2.235","","0.00%"
"02/24/2023","2.235","2.235","2.235","2.235","","0.96%"
"02/23/2023","2.214","2.214","2.214","2.214","","-0.69%"
"02/22/2023","2.230","2.230","2.230","2.230","","-1.02%"
"02/21/2023","2.253","2.253","2.253","2.253","","0.08%"
"02/20/2023","2.251","2.251","2.251","2.251","","-1.26%"
"02/17/2023","2.280","2.280","2.280","2.280","","-0.60%"
"02/16/2023","2.293","2.293","2.293","2.293","","0.79%"
"02/15/2023","2.275","2.275","2.275","2.275","","0.61%"
"02/14/2023","2.262","2.262","2.262","2.262","","0.37%"
"02/13/2023","2.253","2.253","2.253","2.253","","-2.39%"
"02/10/2023","2.309","2.309","2.309","2.309","","0.12%"
"02/09/2023","2.306","2.306","2.306","2.306","","1.11%"
"02/07/2023","2.281","2.281","2.281","2.281","","-0.74%"
"02/06/2023","2.298","2.298","2.298","2.298","","-0.48%"
"02/03/2023","2.309","2.309","2.309","2.309","","3.18%"
"02/02/2023","2.238","2.238","2.238","2.238","","1.17%"
"02/01/2023","2.212","2.212","2.212","2.212","","-0.94%"
"01/31/2023","2.233","2.233","2.233","2.233","","0.13%"
"01/30/2023","2.230","2.230","2.230","2.230","","0.29%"
"01/27/2023","2.223","2.223","2.223","2.223","","1.86%"
"01/26/2023","2.183","2.183","2.183","2.183","","-1.00%"
"01/25/2023","2.205","2.205","2.205","2.205","","0.94%"
"01/24/2023","2.184","2.184","2.184","2.184","","1.79%"
"01/23/2023","2.146","2.146","2.146","2.146","","0.35%"
"01/20/2023","2.138","2.138","2.138","2.138","","-2.02%"
"01/19/2023","2.182","2.182","2.182","2.182","","1.14%"
"01/18/2023","2.158","2.158","2.158","2.158","","0.28%"
"01/17/2023","2.152","2.152","2.152","2.152","","1.04%"
"01/16/2023","2.130","2.130","2.130","2.130","","-0.24%"
"01/13/2023","2.135","2.135","2.135","2.135","","1.25%"
"01/12/2023","2.108","2.108","2.108","2.108","","1.05%"
"01/11/2023","2.087","2.087","2.087","2.087","","-0.34%"
"01/10/2023","2.094","2.094","2.094","2.094","","2.30%"
"01/09/2023","2.047","2.047","2.047","2.047","","-0.23%"
"01/06/2023","2.051","2.051","2.051","2.051","","-0.66%"
"01/05/2023","2.065","2.065","2.065","2.065","","-0.61%"
"01/04/2023","2.078","2.078","2.078","2.078","","1.41%"
"01/03/2023","2.049","2.049","2.049","2.049","","0.43%"
"01/02/2023","2.040","2.040","2.040","2.040","","0.43%"
"12/30/2022","2.031","2.031","2.031","2.031","","0.00%"
"12/29/2022","2.032","2.032","2.032","2.032","","-0.98%"
"12/28/2022","2.052","2.052","2.052","2.052","","0.06%"
"12/27/2022","2.050","2.050","2.050","2.050","","0.19%"
"12/26/2022","2.046","2.046","2.046","2.046","","-1.52%"
"12/23/2022","2.078","2.078","2.078","2.078","","0.08%"
"12/22/2022","2.076","2.076","2.076","2.076","","0.73%"
"12/21/2022","2.061","2.061","2.061","2.061","","-1.65%"
"12/20/2022","2.096","2.096","2.096","2.096","","-0.38%"
"12/19/2022","2.104","2.104","2.104","2.104","","-1.72%"
"12/16/2022","2.140","2.140","2.140","2.140","","-1.40%"
"12/15/2022","2.171","2.171","2.171","2.171","","-1.98%"
"12/14/2022","2.215","2.215","2.215","2.215","","3.72%"
"12/13/2022","2.135","2.135","2.135","2.135","","-0.07%"
"12/12/2022","2.137","2.137","2.137","2.137","","0.81%"
"12/09/2022","2.120","2.120","2.120","2.120","","0.62%"
"12/08/2022","2.107","2.107","2.107","2.107","","-2.23%"
"12/07/2022","2.155","2.155","2.155","2.155","","-0.87%"
"12/06/2022","2.174","2.174","2.174","2.174","","0.60%"
"12/05/2022","2.161","2.161","2.161","2.161","","-1.33%"
"12/02/2022","2.190","2.190","2.190","2.190","","3.74%"
"12/01/2022","2.111","2.111","2.111","2.111","","-0.53%"
"11/30/2022","2.122","2.122","2.122","2.122","","-0.42%"
"11/29/2022","2.131","2.131","2.131","2.131","","-0.53%"
"11/28/2022","2.142","2.142","2.142","2.142","","-0.10%"
"11/25/2022","2.145","2.145","2.145","2.145","","0.69%"
"11/24/2022","2.130","2.130","2.130","2.130","","1.05%"
"11/23/2022","2.108","2.108","2.108","2.108","","0.08%"
"11/22/2022","2.106","2.106","2.106","2.106","","-1.38%"
"11/21/2022","2.135","2.135","2.135","2.135","","1.94%"
"11/18/2022","2.095","2.095","2.095","2.095","","-2.05%"
"11/17/2022","2.139","2.139","2.139","2.139","","-1.23%"
"11/16/2022","2.165","2.165","2.165","2.165","","2.22%"
"11/15/2022","2.118","2.118","2.118","2.118","","1.26%"
"11/14/2022","2.092","2.092","2.092","2.092","","4.66%"
"11/11/2022","1.999","1.999","1.999","1.999","","0.00%"
"11/10/2022","1.999","1.999","1.999","1.999","","-0.33%"
"11/09/2022","2.005","2.005","2.005","2.005","","1.05%"
"11/08/2022","1.984","1.984","1.984","1.984","","0.61%"
"11/07/2022","1.972","1.972","1.972","1.972","","0.52%"
"11/04/2022","1.962","1.962","1.962","1.962","","-3.53%"
"11/03/2022","2.034","2.034","2.034","2.034","","-1.21%"
"11/02/2022","2.059","2.059","2.059","2.059","","0.53%"
"11/01/2022","2.048","2.048","2.048","2.048","","0.26%"
"10/31/2022","2.042","2.042","2.042","2.042","","0.00%"
"10/28/2022","2.043","2.043","2.043","2.043","","0.09%"
"10/27/2022","2.041","2.041","2.041","2.041","","-0.09%"
"10/26/2022","2.043","2.043","2.043","2.043","","0.59%"
"10/25/2022","2.031","2.031","2.031","2.031","","2.28%"
"10/24/2022","1.985","1.985","1.985","1.985","","-0.39%"
"10/21/2022","1.993","1.993","1.993","1.993","","0.10%"
"10/20/2022","1.991","1.991","1.991","1.991","","-1.53%"
"10/19/2022","2.022","2.022","2.022","2.022","","2.61%"
"10/18/2022","1.971","1.971","1.971","1.971","","-0.95%"
"10/17/2022","1.989","1.989","1.989","1.989","","4.20%"
"10/14/2022","1.909","1.909","1.909","1.909","","-2.14%"
"10/13/2022","1.951","1.951","1.951","1.951","","-0.43%"
"10/12/2022","1.959","1.959","1.959","1.959","","-1.66%"
"10/11/2022","1.992","1.992","1.992","1.992","","-1.63%"
"10/10/2022","2.025","2.025","2.025","2.025","","-1.57%"
"10/07/2022","2.058","2.058","2.058","2.058","","0.80%"
"10/06/2022","2.041","2.041","2.041","2.041","","0.13%"
"10/05/2022","2.039","2.039","2.039","2.039","","2.77%"
"10/04/2022","1.984","1.984","1.984","1.984","","-0.38%"
"10/03/2022","1.991","1.991","1.991","1.991","","-0.64%"
"09/30/2022","2.004","2.004","2.004","2.004","","0.57%"
"09/29/2022","1.993","1.993","1.993","1.993","","-0.82%"
"09/28/2022","2.009","2.009","2.009","2.009","","0.64%"
"09/27/2022","1.996","1.996","1.996","1.996","","-1.35%"
"09/26/2022","2.024","2.024","2.024","2.024","","0.00%"
"09/23/2022","2.024","2.024","2.024","2.024","","-1.59%"
"09/22/2022","2.056","2.056","2.056","2.056","","0.16%"
"09/21/2022","2.053","2.053","2.053","2.053","","0.56%"
"09/20/2022","2.042","2.042","2.042","2.042","","-0.53%"
"09/19/2022","2.052","2.052","2.052","2.052","","-1.32%"
"09/16/2022","2.080","2.080","2.080","2.080","","-0.49%"
"09/15/2022","2.090","2.090","2.090","2.090","","-1.43%"
"09/14/2022","2.120","2.120","2.120","2.120","","-1.50%"
"09/13/2022","2.153","2.153","2.153","2.153","","1.50%"
"09/12/2022","2.121","2.121","2.121","2.121","","1.87%"
"09/09/2022","2.082","2.082","2.082","2.082","","0.72%"
"09/08/2022","2.067","2.067","2.067","2.067","","-0.56%"
"09/07/2022","2.079","2.079","2.079","2.079","","-0.44%"
"09/06/2022","2.088","2.088","2.088","2.088","","-0.48%"
"09/05/2022","2.098","2.098","2.098","2.098","","1.40%"
"09/02/2022","2.069","2.069","2.069","2.069","","-1.83%"
"09/01/2022","2.107","2.107","2.107","2.107","","-0.31%"
"08/31/2022","2.114","2.114","2.114","2.114","","-3.37%"
"08/29/2022","2.188","2.188","2.188","2.188","","1.04%"
"08/26/2022","2.165","2.165","2.165","2.165","","1.12%"
"08/25/2022","2.141","2.141","2.141","2.141","","-0.27%"
"08/24/2022","2.147","2.147","2.147","2.147","","-0.59%"
"08/23/2022","2.160","2.160","2.160","2.160","","-1.55%"
"08/22/2022","2.194","2.194","2.194","2.194","","-0.19%"
"08/19/2022","2.198","2.198","2.198","2.198","","0.14%"
"08/18/2022","2.195","2.195","2.195","2.195","","-0.50%"
"08/17/2022","2.206","2.206","2.206","2.206","","0.90%"
"08/16/2022","2.186","2.186","2.186","2.186","","0.65%"
"08/15/2022","2.172","2.172","2.172","2.172","","-0.56%"
"08/12/2022","2.184","2.184","2.184","2.184","","1.14%"
"08/11/2022","2.160","2.160","2.160","2.160","","1.36%"
"08/10/2022","2.131","2.131","2.131","2.131","","-1.17%"
"08/09/2022","2.156","2.156","2.156","2.156","","1.00%"
"08/08/2022","2.135","2.135","2.135","2.135","","-0.52%"
"08/05/2022","2.146","2.146","2.146","2.146","","1.73%"
"08/04/2022","2.109","2.109","2.109","2.109","","1.13%"
"08/03/2022","2.086","2.086","2.086","2.086","","-0.29%"
"08/02/2022","2.092","2.092","2.092","2.092","","0.94%"
"08/01/2022","2.072","2.072","2.072","2.072","","1.57%"
"07/29/2022","2.040","2.040","2.040","2.040","","1.93%"
